part_name,part_number,quantity,material_type,material_grade,material_thickness,finish,cut_len_in,num_cuts,mat_use_sqin,sheet_area_sqin,surf_area_sqin,volume_in3,length_in,thickness,source_file,part_id,price_per_part
Cube004,25-09-292-390,1,Galvanized Steel,G90,0.074,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Galvanized_Steel_G90_0p074_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,376.83
Cube002,25-09-716-373,1,Galvanized Steel,G90,0.074,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Galvanized_Steel_G90_0p074_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,199.08
Cube001,25-09-912-645,1,Galvanized Steel,G90,0.074,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Galvanized_Steel_G90_0p074_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,107.69
Cube003,25-09-225-627,1,Galvanized Steel,G90,0.074,No Deburring,320,1,1500,1500,3320,1500,150,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,127.83
Cube,25-09-242-078,1,Galvanized Steel,G90,0.074,No Deburring,40,1,100,100,240,100,10,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,18.49
Cube005,25-09-250-860,1,Galvanized Steel,G90,0.074,No Deburring,1020,1,5000,5000,11020,5000,500,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,367.25
Cube004,25-09-292-390,1,Galvanized Steel,G90,0.074,No Deburring,420,1,2000,2000,4420,2000,200,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,164.06
Cube002,25-09-716-373,1,Galvanized Steel,G90,0.074,No Deburring,220,1,1000,1000,2220,1000,100,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,89.92
Cube001,25-09-912-645,1,Galvanized Steel,G90,0.074,No Deburring,120,1,500,500,1120,500,50,1,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,50.33
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.03,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,99.74
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.03,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,17.62
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.03,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,280.07
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.03,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,127.0
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.03,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,71.26
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.03,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p030_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,41.53
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,257.07
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,31.78
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,795.31
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,335.45
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,177.45
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,96.59
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.03,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,96.1
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.03,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,15.87
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.03,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,271.69
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.03,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,122.67
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.03,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,68.28
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.03,No Deburring,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,39.23
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.048,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,150.03
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.048,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,21.66
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.048,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,430.98
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.048,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,192.55
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.048,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,105.52
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.048,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p048_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,59.04
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,307.35
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,35.82
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,946.22
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,401.0
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,211.72
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,114.11
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.048,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,146.38
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.048,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,19.9
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.048,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,422.61
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.048,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,188.23
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.048,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,102.55
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.048,No Deburring,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,56.75
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.06,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,184.04
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.06,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,24.41
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.06,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,533.14
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.06,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,236.89
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.06,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,128.71
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.06,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p060_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,70.9
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,341.36
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,38.57
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1048.39
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,445.35
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,234.9
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,125.96
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.06,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,180.39
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.06,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,22.66
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.06,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,524.77
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.06,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,232.57
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.06,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,125.74
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.06,No Deburring,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,68.61
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.074,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,224.27
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.074,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,27.69
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.074,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,654.11
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.074,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,289.35
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.074,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,156.13
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.074,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p074_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,84.95
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,381.59
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,41.85
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1169.35
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,497.81
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,262.33
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,140.01
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.074,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,220.62
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.074,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,25.93
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.074,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,645.74
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.074,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,285.03
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.074,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,153.16
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.074,No Deburring,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,82.65
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.1,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,298.49
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.1,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,33.72
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.1,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,877.15
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.1,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,386.12
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.1,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,206.72
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.1,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p100_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,110.84
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,455.81
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,47.87
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1392.4
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,594.58
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,312.92
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,165.9
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.1,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,294.84
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.1,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,31.96
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.1,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,868.78
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.1,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,381.8
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.1,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,203.75
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.1,No Deburring,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,108.54
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.12,Deburred,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,356.75
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.12,Deburred,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,38.5
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.12,Deburred,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1052.45
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.12,Deburred,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,462.1
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.12,Deburred,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuUTxABXuZdELzMzpdOKMZzj,246.45
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.12,Deburred,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p120_Deburred.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,131.2
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,514.07
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,52.65
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1567.7
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,670.56
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuUTxABXuZdELzMzpdOKMZzj,352.64
Cube001,25-09-912-645,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,120,1,500,500,1120,500,50,1,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335IuX8NvqeOVWQv5b11z1iz8WX,186.26
Cube003,25-09-225-627,1,Stainless Steel,304-2B,0.12,No Deburring,320,1,1500,1500,3320,1500,150,1,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335IuS3Jt0XDMU7lmsQQyV84yP3,353.1
Cube,25-09-242-078,1,Stainless Steel,304-2B,0.12,No Deburring,40,1,100,100,240,100,10,1,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335IuW5eTNGSaU3VuBPdDCmcGtQ,36.74
Cube005,25-09-250-860,1,Stainless Steel,304-2B,0.12,No Deburring,1020,1,5000,5000,11020,5000,500,1,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335IuS0nQV4GVsm5YmgtOHfC1Hs,1044.08
Cube004,25-09-292-390,1,Stainless Steel,304-2B,0.12,No Deburring,420,1,2000,2000,4420,2000,200,1,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335IuRN5yY1CJ7WM41BpM7mnqt9,457.78
Cube002,25-09-716-373,1,Stainless Steel,304-2B,0.12,No Deburring,220,1,1000,1000,2220,1000,100,1,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335IuUTxABXuZdELzMzpdOKMZzj,243.48
